ID;CTL
1262;AG(TCS -> AF(internalInterface & RTPCommunication))
1263;AG(infoAvailability)
1264;AG(distributedProcessing)
1265;AG(RTPSpecDefined)
1266;AG(multipleOperators -> AF(intercomSystem & verbalCommunicate))
1267;AG(operational(Intercom) -> AF(compatible(Intercom, VoiceComms)))
1268;AG(intercomSpecsDefinedInTCS253)
1269;AG(TCS -> AF(interface(TCS, VCR)))
1270;AG(TCS & TCSDisplay -> AF(controlOperatorVCR))
1271;AG(TCS & VCR -> AF(Route(TCS, VCR, C4IInterfaces)))
1272;AG(RS170AInterface -> AF(outputToVCR & inputFromVCR))
1273;AG(TCS -> AF(outputPortsForPrinter))
1274;AG(TCS & operator -> AF(printFreezeFrameVideo & printC4IMessages & printMissionPlans & printFDLInfo & printCurrentMapDisplay))
1275;AG(TCS -> AF(accessStorageDevices))
1276;AG(TCS -> AF(transferDigitalData & transferDigitalImagery))
1277;AG(TCS -> AF(CDDriveRetrieval))
1278;AG(RAIDRequired -> EF(TCSDataStorage & TCSDataRetrieval))
1279;AG(TCS -> AF(interfaceToUPS))
1280;AG(TCS -> AF(sufficientCuesForTakeoff & sufficientCuesForLanding & sufficientCuesForNavigation)) 
1281;AG(TCS -> AF(UAVoperateWithinEnvelope))
1282;AG(unsafeFlightRegime -> AF(provideWarnings))
1283;AG(missionPlanning -> AF(terrainAvoidanceWarning & minRecAltitudeCalculation))
1284;AG(UAVMalfunction -> AF(operatorCautionWarning))
1285;AG(needForSafeSeparationAndAltitude -> AF(TCSprovidesSafeSeparationAndAltitudeInfo))
1286;AG(singleHardwareFailure -> AF(!unsafeCommandTransmitted))
1287;AG(singleSoftwareFailure -> AF(!unsafeCommandTransmitted))
1288;AG(powerOutage -> AF(powerRestored & !lossOfControl))
1289;AG(TCS -> AF(monitorUplink(i) & monitorDownlink(i)))
1290;AG(lossOfLink -> AF(reestablishCommunication))
1291;AG(TCS -> AF(protectionAgainstInjuryOperators & protectionAgainstInjuryMaintenancePersonnel))
1292;AG((TCSUserClearance & TCSDataSensitivity) -> EX(riskIndex & minimumSecurityRequirements))
1293;AG((airVehicleDataSensitivity & payloadDataSensitivity & C4IDataSensitivity) -> EX(TCSDataSensitivity))
1294;AG(TCS -> EX(protect(EWThreats) & protect(AntiRadiationWeaponry) & protect(PhysicalDestruction)))
1295;AG(approvedOperationLevel = interfaceSystemOperationLevel)
1296;forall i : AG(TCSAccess(i) -> AF(clearedToHighestSensitivity(i)))
1297;EF(initialSecurityTraining & awarenessBriefing & TCSTailoredTraining)
1298;AG(TCS -> AF(operatesIn(Environment)))
1299;AG(TCSHardware -> AF(mounted & ruggedized)) & AG(TCSHardware -> AF(interTheaterMovement & intraTheaterMovement))
1300;AG(TCSHardware -> AF(receiveData & processData & disseminateData & performMissionPlanning & monitorPayload & controlPayload & monitorAV & controlAV & monitorDataLinks & controlDataLinks))
1301;AG(TCSHardware -> AF(longRangeCommunications & dataStorageExpansion & accessOtherComputers & externalPeripherals))
1302;AG(TCSHardware -> AF(supportDataRate(AV, DataLink, Payload)))
1303;AG(outriderSystem -> EF(TCS & independentComputerRedundancy))
1304;AG(TCS & selectedDataLink -> EF(sufficientThroughput))
1305;AG(TCS -> EX(additionalStorage & !majorHardwareReconfiguration))
1306;AG(TCS -> AF(hasCDROM & compatibleWith(NIMA, DTED, DFAD, TrainingMedia)))
1307;AG(powerOutage -> AF(powerRestored & !lossOfCriticalMissionData & !lossOfControl))
1308;AG((landing | takeoff) -> EF(uninterruptedPower))
1309;AG(throughput <= 0.5*capability) & AG(throughput <= 0.25*capability)
1310;AG(memoryUsed <= 0.5*totalMemory) & AG(memoryUsed <= 0.25*totalMemory)
1311;AG(TCSLatency <= min(predatorGCSLatency, outriderGCSLatency))
1312;AF(emplacement -> EF(missionPlanning & missionLaunching & timeForPlanningAndLaunching <= 1))
1313;AG(controls -> AF(missionControl & missionMonitoring & missionUpdates & coldWeatherClothing & MOPP))
1314;AG(malfunction -> AF(operatorCaution & operatorWarning))
1315;AG(performingTask -> AF(receiveWarning))
1316;A[!disableDisplay W enterAcknowledgment]
1317;AG(operatorResponseRequired -> AF(visualOutput & auditoryOutput))
1318;AG(visualAlertRequired -> AF(visualAlertDisplayed & priorityGreater))
1319;AG(alertMessagesDisplayed & auditoryAlertsProvided & volumeAdjustable)
1320;AG(messagesArchived & actionsArchived)
1321;AG(erroneousInput -> AF(!processingTerminated))
1322;AG(promptForValidInput)
1323;AG(!perceptibleJitterFlicker)
1324;AG(operatorCommand -> AF(systemAcknowledgement & timeForAcknowledgement <= 1))
1325;AG(processingCapability & displayCapability & controlCapability)
1326;AG(controlFeedbackIndicators & statusFeedbackIndicators)
1327;AG(selectObjectCapability & amplifyObjectCapability)
1328;AG(rapidAuralWarningCancellation)
1329;AG(AVSafetyWarning | missionCriticalWarning -> AF(defaultSelection & overrideOption & adaptiveResponses & minimalInfo) & respondingQuickly & respondingAdaptively)
1330;AG(autoDesignateTargetLocation)
1331;AG(missionPlanningTraining & missionControlTraining & imageryProcessingTraining & tacticalCommsTraining & AVControlCommsTraining & onLineDiagnosticsTraining)
1332;AG(TCSOperationTraining & TCSUAVFunctionsTraining & onLineTroubleshootingTraining)
1333;AG((trainingOperation & !missionExecution) | (!trainingOperation & missionExecution))
1334;AG((communicationsProcessing & trainingOperation) <-> trainingMessages)
1335;AG(operatorActions & maintainerActions)
1336;AG(operatorPerformanceMeasurable & maintainerPerformanceMeasurable)
1337;forall i: AG(serviceSupportsTCS(i))
1338;AG(useGPTE & useCommonTools)
1339;AG(TCSTransport = UAVSystemTransport)
1340;AG((system = army | system = marineCorps) -> AF(transportation = ground | transportation = air | transportation = rail))
1341;AG((system = airForce) -> AF(transportation = air))
1342;AG(theater -> AF(moveAroundAirfield))
1343;AG(groundTransportable)
1344;AG(airTransportableCH47CH53D & airTransportableC130)
1345;AG(seaTransportable)
1346;AG(trailTransportable)
1347;AG ((seaTransportConfigured & groundTransportConfigured & airTransportConfigured) & configurationTime <=2)
1348;AG(TCS -> EF(integratedInAircraft & operatedFromAircraft))
1349;AG(TCS -> EF(integratedInSubmarines & operatedFromSubmarines))
1350;AG(TCS -> EF(integratedInLandPlatforms & operatedFromLandPlatforms))
1351;AG(TCS -> EF(integratedInShips & operatedFromShips))
1352;AG(product -> EF(supportedByAllQtOS))
1353;AG(undoable) & AG(redoable)
1354;AG(userPlaying -> AF(countTime & displayTime))
1355;AG(userAction -> AF(actionCount & actionCountDisplayed))
1356;AG(userPlaying(i) -> EX((timeRecorded & countRecorded) & userNameAssociated(i)))
1357;AG(ccoresRecorded -> AX(windowDisplayedWithScores))
1358;AG(selectedBlockFollowsMouse -> AG(!overlapWithOtherBlocks & !exitGameZone) & AG(!nearOtherBlocks))
1359;AG(lastMovement -> EX(displayBlockPositionsAtPreviousPlaces & isMovement))
1360;AG(!previousMovement -> AG(!undoable))
1361;AG(movementCancelled -> AF(redoable))
1362;AG(movementCancelled -> AF(displayBlockPositions & previousBlockPositions(i) & isMovement))
1363;AG(!undoAction -> AG(!redoable))
1364;AG((blockMovementsCurrentPlayer < maxBlockMovementsStatFile) -> AF(displayFinishWindowWithStats)) & AG((blockMovementsCurrentPlayer >= maxBlockMovementsStatFile) -> AF(displaySimpleFinishWindow))
1365;AG(gameStart -> AF(recordedBlockMovements & recordedTime))
1366;AG(blockMovement -> AX(blockMovementsCount = blockMovementsCountPrevious + 1 & timeDifference = TimeCurrent - TimePrevious))
1367;AG(numberOfPlayerStatistics = 10)
1368;AG(player -> EX(recordedInFile(i) & nameRecorded(i) & blockMovementNumberRecorded(i) & timeRecorded(i)))
1369;AG((numberOfPlayerStatistics = 10) -> AX(EF(statisticsErased(i) & highestBlockMovement(i))))
1370;AG((fileUpdateSuccess) -> EG(!output)) & AG((!fileUpdateSuccess) -> EG(errorMessageDisplayed))
1371;AF(userCanEraseStatistics)
1372;AF(dialogBoxOpen -> EX(userChoosesFile & gameDataLoaded))
1373;AG(fileDataLoaded -> AX(boardGameRedrawn & playerStatisticsSet))
1374;AG((gameNeverSaved -> EX(saveAsProcess)) & ((!gameNeverSaved) -> EX(gameSaved & blocksCurrentPositionsSaved & last10000PositionsSaved & numberOfPreviousMovementsSaved & timePassedSaved)))
1375;EX(userChoosesFile -> AX(blocksCurrentPositionsSaved & blocksPreviousPositionsSaved & numberOfPreviousMovementsSaved & timePassedSaved))
1376;AG(!gameSaved -> AX(dialogBoxDisplayed & (userSelectsYes -> EX(actionSave & mainWindowDisappears)) U (userSelectsNo -> EX(mainWindowDisappears))))
1377;A[!sellVoucher W createVoucher]
1378;AF(submitSalesDetails)
1379;AF((client | partner) & chooseService & getTreatment)
1380;AG(consultation -> AX((!cured U (firstFollowUp & AX(!cured U secondFollowUp)))))
1381;AG(!Cured -> AF(referredToAnotherHospital))
1382;AG((missingInfo | falseInfo) -> AF(rejectClaim & quarantineClaim))
1383;AG(sentBackToVSP -> AF(returnedWithSatisfactoryDetails & AX(enteredOntoSystem)))
1384;AG(paymentTermsAgreed -> AF(generateReport & AX(sendToMSIU & AX(arrangePayments))))
1385;AG(MSIUAdminTeam -> AF(getClientFeedback & AX(AF(sendToFieldOffice & AX(AF(enterIntoDatabase)))))) 
1386;AG(generateVoucher -> AF(uniqueID & secureProtocol))
1387;AG(printCode -> AG(barForm))
1388;AG(validityCheck & (alterValidity -> authorizedUser))
1389;AG(voucher -> EX(MRP))
1390;AG(voucherSlip(barCodeVoucher, IDClient, IDPartner))
1391;AG(authorizedPerson -> createVoucher)
1392;AG((createdVoucher & adminDecision) -> withholdVoucher)
1393;AG(voucher -> EX(amendValidityDate))
1394;AG(distributor -> EF(distributorDetails & salesDetails))
1395;AG(distributor -> EX(uniqueCode & detailedDescription))
1396;AF(systemCheckDuplicatedID)
1397;EF(distributorName & duplicateName)
1398;AG((distributorName & duplicateName) -> AF(warningMessage))
1399;AG(distributorScreen -> AF(salesHistory))
1400;AG(userLoginPermission -> AF(printReport)) & AG(noUserLoginPermission -> AF(!printReport))
1401;AG(distributionTransaction -> AF(salesmanSelected))
1402;AG(programExtended -> AF(useSalesTeamMaster))
1403;AG((distributorRequiresVouchers & sufficientStock) -> AF(vouchersAllocated))
1404;AF(autoGeneratedInvoiceNo)
1405;AF(!distributor | !salesman) -> EF(openMasterScreen & (enterNewDistributor | enterNewSalesman))
1406;AG(enterVouchers -> EX(autoPickBatch & listVoucherDetails))
1407;AF(distribution -> EF(currentDate & (pastSaleDate | futureDateValidation)))
1408;AG(serviceCompletion -> EX(provideVoucher & (visitType & stickVoucherToClaimForm))
1409;AG(serviceCompletion -> EX(placeThumbPrint))
1410;AG(VSPcollectClaims -> EF(sendToMSIUFieldOffice))
1411;AG(tryCreateExistingVSP -> EF((continueYes -> AF(duplicateVSPAllowed)) & (continueNo -> AF(!newEntrySaved))))
1412;AG((VSPActivation | VSPInactivation) -> EX(MSIUManagementDecision))
1413;AG((fraudEntries(VSP) > 2) -> AX(VSPStatus = inactive))
1414;EG(EX(enterPaymentTerms(MSIU, VSP)))
1415;AG(userPermission -> EX(addVSPInfo) & EX(modifyVSPInfo) & EX(deleteVSPInfo))
1416;AG(VSPScreenSelected -> EF(viewClaimStatus))
1417;AF(enterClaim -> EX(captureVSPStaffDetails & captureMasterInfo))
1418;AG((newStaff & existingName) -> EF(warningMessage & saveNewStaff))
1419;AF(!staffType -> EX(openStaffTypeMaster & enterNewStaffType))
1420;AF(paymentTerms -> EX(submitClaimToFieldOffice))
1421;AG(formCheckedManually -> A[!claimEntry W mandatoryInfoPresent])
1422;AF(missingMandatoryInfo -> EX(markAsRejected & sendBackToVSP))
1423;AG(enterTreatmentDetails -> AF(numOfSyndrome & numOfClinicalExaminations & numOfDiagnosis & numOfLabTests & numOfDrugs & numOfOtherMeasures))
1424;AF(captureThumbImpression -> EX(comparePreviousThumbImpressions))
1425;AF(mismatchedThumbImpressions -> EX(countMismatchedImpressions))
1426;AG((VSP & moreThanTwoTimesThumbImpressionMismatch) -> AF(warningMessage & inactivateVSP))
1427;AG(VSPStaff -> EX(getThumbImpression & stickVoucherOnClaim))
1428;AG(claims -> AF(mandatoryInfoComplete))
1429;AG(calculateClaimAmount -> AX(treatmentMatrix))
1430;AG(voucherReturned -> AF(voucherSoldToDistributor <-> voucherAccepted))
1431;AF(MSIUTeamCollectsFeedback & clientGotTreatment)
1432;AG !(userAltersTreatmentInfo)
1433;AG(admin -> AX(userGroupCreation))
1434;AG(userGroup -> AF(userCreation))
1435;AG((password = verifyPassword) -> EX(saveUserInformation))
1436;AG(!existingUserGroupName) & AG(!existingUserName)
1437;AG(investigatingEvent -> AF(uniqueEventID))
1438;AG(caseDefinitionChange -> AF((manualUpdate | automaticUpdate) & caseDiagnosis))
1439;AG(collectingEpiData -> AF(onsetDateTime) & AF(symptomType) & AF(riskFactors) & AF(medicalHistoryData) & AF(laboratoryData) & AF(procedureData) & AF(questionnaireResponses))
1440;AG(event -> AX(captureData))
1441;AG(case -> AF(recordedEntity & linkedEntity))
1442;AG(collectInvestigatorData -> AF(investigatorName) & AF(investigatorAddress) & AF(investigatorContact))
1443;AG(investigatingEvent -> AF(investigatingJurisdiction) & AF(reportingJurisdiction))
1444;AG(entityAssociatedWithInvestigation -> EF(classifyAsInvestigationControl))
1445;AG(exposureInvestigation -> AF(exposureLevels) & AF(typeOfExposure) & AF(placeOfExposure) & AF(exposureDuration) & AF(exposureFrequency) & AF(proximityToSource))
1446;AG(exposedSubject -> EX(monitoringData) & EX(followUpData))
1447;AG(caseOrExposedIndividual -> EX(monitoringActivities) & EX(followUpActivities))
1448;AG(isolated |quarantined -> EX(monitoringData))
1449;AG(subject -> EX(followUpData & (trackSymptoms & treatmentCompliance)))
1450;AG(receivedCountermeasure -> AF(responseExam & followUpData))
1451;AG(collectedSpecimen -> AF(uniqueSpecimenID))
1452;AG(collectedSpecimen -> AF(uniqueSubjectID & linkedSpecimen))
1453;AG(collectedSpecimen -> AF(storeSpecimenData))
1454;AG(capturingSpecimenData -> EX(supportBarcode))
1455;AG(specimenSample -> AF(captureChainOfCustody))
1456;AG(specimenSample -> EF(createLabTestRequest))
1457;AG(batchShipment -> AF(shipper & shipmentTrackingNumber & sendingOrganizationContactInfo))
1458;AG(batchShipment -> EF(labeling & packaging & shippingInstructions & shippingManifest))
1459;AG(labResults -> EF(storeResults & linkToTestRequest))
1460;AG((specimenCollectionRecord & laboratoryResult) -> EF(linkedHySpecimenID))
1461;AG((!specimenCollectionRecord & laboratoryResult) -> EF(linkedBySubjectID))
1462;AG(supportSpecimenSampleLevel) & AG(supportAssayLevel)
1463;AG(administeredTreatment -> EX(!AdministeredReason))
1464;AG(administeredVaccineOrProphylaxis & negativeReaction -> EX(adverseEventData))
1465;AG(createQuestionnaire -> AF(validateQuestionnaire) & AF(collectCommonDataElements) & AF(collectAgentSpecificDataElements) & AF(collectCustomDataElements))
1466;AG(electronicQuestionnaire -> EF(digitalSignature))
1467;AG(investigationSpecificQuestionnaire -> EF(controlConfiguration) & EF(revisions))
1468;AG(OMSupportingSystem -> AF(publishInvestigationQuestionnaires & publishImplementationGuides))
1469;AG(caseInvestigation -> EF(reusableQuestionnaireLibraries & commonTerminology))
1470;AG(caseDefinitionChange -> EF(manualUpdateStatus | automaticUpdateStatus))
1471;AG(newCase & assignedEntityID -> AF(linkedToEvent))
1472;AG(identificationProcess -> (infoCaptured & linkagesSupported)) & AG(treatmentProcess -> (infoCaptured & linkagesSupported)) & AG(followUpProcess -> (infoCaptured & linkagesSupported))
1473;AG(labResults -> AF(linkSpecimens & linkSubjects)) & AG(linkSpecimens & linkSubjects -> AF(unambiguousAssociation))
1474;AG(specimenCreated & labResults -> AF(linkParentSpecimen))
1475;AG(subjectInvestigated -> AF(contactLinked))
1476;AG(entityExposed -> AF(contactTraced) & AF(contactInvestigated) & AF(contactMonitored))
1477;AG(caseExists -> AF(newContactCreated & contactTypeIdentified))
1478;AG((singleContact -> AF(multipleCases)) & AG(singleCase -> AF(multipleContacts)))
1479;AG(healthEvent -> EX(storedContactInfo))
1480;AG(labResult -> EF(labTestRequest & EF(linkedToSubject)))
1481;AG(countermeasuresAdministered -> AF(entityReceivedCountermeasures))
1482;AG(messageComponentsGroupedByObservationType)
1483;AG(dataExchange -> AF(infoSharingAtAllLevels))
1484;AG(systemAndDataProtected & EF(systemAndDataAvailableAfterCatastrophe))
1485;AG(sensitiveInfoAccessed -> AF(accessByAuthorized))
1486;AG(MSCsActive -> AF(callControl))
1487;AG(voiceCallServices -> AF(fixedMobileEquipUsers))
1488;AG(callInitiated -> AF(pointToPointVoiceCalls))
1489;AG(pointToPointVoiceCalls -> AF(simultaneousTalk))
1490;AF(publicEmergencyCall)
1491;publicEmergencyCall -> AF(emergency112Call) & AG(!railwayEmergencyCall)
1492;AF(broadcastVoiceCalls)
1493;AF(oneWayVoiceComms & singleToMultipleUsers & preDefinedLocalArea & sameCallGroup)
1494;AF(callGroupModification)
1495;AG(singleUser -> AF(callGroupMembership >= 1))
1496;AG(network -> AF(modifyArea))
1497;AG(initiatedCall(user) -> AF(canTalk(user) & AX forall i: (i != user) & EG(!canTalk(i))))
1498;AF(voiceComms & multipleUsers & preDefinedLocalArea & sameCallGroup)
1499;AF(modifyCallGroup)
1500;AF(multiPartyVoiceComms & numberOfParties<=6)
1501;AG(multiPartyVoiceCall -> AF(allPartiesTalkSimultaneously))
1502;AG(network -> AF(supportPointToPointTextMessages & supportPointToMultipointTextMessages))
1503;AF(mobileOriginatedTextMsg)
1504;AG(textMsgFacility -> AF(highPriorityVoice | dataCall))
1505;AG(dataRate >= 2.4)
1506;EF(dataApplicationsRequireHighDataRate -> AX(dataRate > 2.4))
1507;EF(supportFaxTransmission)
1508;AG(faxFunctionality -> AF(faxInterrupt & (highPriorityVoiceCall | dataCall)))
1509;AG(ERTMS_ETCS_Level2 | ERTMS_ETCS_Level3 -> AF(dataCommunicationTrainControl))
1510;AG(calling | called -> AF(displayStandardTelephoneNumber))
1511;AF(preventIdentityDisplay)
1512;AG(callPriorityMechanism)
1513;AG(highPriorityCall -> AF(preemptLowPriorityCall))
1514;AG((highPriorityCall & preemptLowPriorityCall) -> AF(discontinuedCall & connectedHighPriorityCall))
1515;AG(EIRENENetworkAccess <= limit)
1516;AG((!EIRENEUser) -> (!EIRENEAccess))
1517;AG(incomingCall | incomingMsg -> AF(forwarded))
1518;AG(attemptForward -> A[(converse & !forwarded) W forwarded])
1519;AG(inCall -> AF(holdCall))
1520;AG(holdCall -> AF(rejoinCall))
1521;AG((existingCall & contactAttempt) -> AF(informUser))
1522;AG(chargeableNetworkServices -> AF(callRateInfo & ongoingCallChargesInfo))
1523;AG(networkManagementActivated -> AG(!callToOtherNetwork) & AG(!callToCertainNumbers) & AG(!callToPredefinedNumbers))
1524;AG(networkManagementActivated -> AG(!callFromAllOtherNetworks | !callFromCertainNetworks | !callFromCertainNumbers | !callFromPredefinedNumbers)) & AG(networkMaintenanceActivated -> AG(!callFromAllOtherNetworks | !callFromCertainNetworks | !callFromCertainNumbers | !callFromPredefinedNumbers))
1525;AG(networkSupportFunctionalAddressing & networkSupportLocationDependentAddressing & networkSupportShuntingMode & networkSupportRailwayEmergencyCalls)
1526;AG(RadioInVehicleWithAntenna -> AF(coverageTimePercent >= 95))
1527;AG(EIRENESupport)
1528;AG(movingNetwork -> AF(minimiseInconvenience))
1529;AG(callSetupStart -> AF(callSetupCompleted))
1530;AG(callSetupStart -> AF(callSetupCompletedOnTime))
1531;AG((groupCall | broadcastCall) -> AG(!changeUser))
1532;AG((groupCall | broadcastCall) -> EF(participateInCall))
1533;AG((callInitiatorLocation | groupIdentity | prefixArea) -> callArea)
1534;AG(callOriginatorLocation -> AF(associatedArea & fixedNetworkNumbers))
1535;AG((inCallArea -> EF(inCall)) -> AX(!InCallArea -> AX(!InCall)))
1536;AG((mobileConfiguredForEmergencyCalls & entersCallAreaWithOngoingEmergencyCall) -> EF(joinOngoingEmergencyCall))
1537;AG((cabRadioConfiguredForAllDriversCall & entersAreaWithOngoingAllDriversCall &  !(involvedInHigherPriorityCall | involvedInSamePriorityCall)) -> EF(joinsOngoingAllDriversCall))
1538;AG(cabRadio -> EX (usedByTrainDriver | usedByOnTrainSystems)) & AG(generalPurposeRadio -> EX usedByRailwayPersonnel) & AG(operationalRadio -> EX usedByTrainOperationPersonnel)
1539;AG(allMobiles -> EX (operateInRailwayBand | operateInPublicGSMNetwork))
1540;AG(EIRENEMobileEquipment -> AF(operateOnRollingStock))
1541;AG(mobileEquipment -> EF(sufficientBatteryCapacity))
1542;AG(EIRENEMobile -> EX(electromagneticEmissions))
1543;AG(EIRENENetworkOperation -> AX(!interference))
1544;AG(callEstablished -> AF(communication))
1545;AG(groupCall -> AF(pushToTalkAvailable))
1546;AG(handsetPickedUp -> AF(communicationTransferred & volumeMinimized))
1547;AG(handsetReplaced -> AF(callCancelled | (callTransferred & volumeInitial)))
1548;AG(groupCall -> AF(PushToTalk))
1549;AG((ergonomicNeed | avoidCabNoise) -> AF(PushToTalk))
1550;AG(driverActionMinimal -> AF(callToPrimaryController | callToSecondaryController | callToPowerSupplyController))
1551;AG(!uniqueIdentity -> AF(identityObtainedExternal))
1552;AG(destinationObtained -> AF(attemptCall))
1553;AG(callProceeding -> AF(audibleIndication & visualIndication))
1554;AG(callConnected -> AF(audibleIndication & visualIndication))
1555;AG(callConnected -> AF(loudspeakerOn & volumeSet = pre-setVolume))
1556;AG(functionalIdentity -> AF(displayedToDriver))
1557;AG(functionalIdentityAlphanumeric -> AF(alphanumericDescription))
1558;AG(!callConnected -> AF(!indicationReceived))
1559;AG((partyBusy | networkError) -> AF(indicationGiven))
1560;AG(driverAction -> AF(initiateGroupCall & participateInGroupCall))
1561;AG(driverAction -> EX(callInitiated))
1562;AG(participatingDriver -> AF(displayGroupIdentity))
1563;AG(callProceeding -> AF(audibleIndication & visualIndication))
1564;AG(connected -> AF(pushToTalk & communicateWithOtherDrivers))
1565;AG(wantsToTalk & !usingPushToTalk -> AX(reminderProvided))
1566;AG(callConnected -> A[callOnLoudspeaker W driverPicksHandset])
1567;AG((callInProgress & trainLeavesCallArea) -> AF(driverAlerted))
1568;AG(!callConnected -> AF(audibleIndicationProvided & visualIndicationProvided))
1569;AG(callStarted -> A[callContinues W (driverTerminatesCall | controllerTerminatesCall | networkTerminatesCall)])
1570;AG(driverInitiateEmergencyCall)
1571;AG((emergencyFunctionActivated | emergencyFunctionTerminated | emergencyFunctionFailed) -> AF(detailSentToRecorder))
1572;AG(emergencyFunctionActivated -> AF(visualIndicationProvided & audibleIndicationProvided))
1573;AG(handsetOffHook -> AX(audibleIndicationLoudspeakerLowVolume & !audibleIndicationHandset))
1574;AG((emergencyCallConnected & audibleIndicationFinished) -> AX(reminderPushToTalk))
1575;AG(callConnectedToLoudspeaker -> A[callConnectedToLoudspeaker W driverPicksHandset])
1576;AG((callInProgress & AX(outOfCallArea)) -> AF(leaveCall & audibleIndication & visualIndication))
1577;AG(callTerminated -> AF(!visualAlarmActive))
1578;AG(!callConnected -> AF(audibleIndicationProvided & visualIndicationProvided))
1579;A[!activeCabInitiatedCall W (activeCabInitiatedCall & AF(callEstablished))]
1580;AG(multiDriverCall -> AG(cabRadioDisplayIndication))
1581;AG((callOnHold & memberGroup) -> AF(notifyLeadDriver & AG(remainingCommNotAffected)))
1582;AG(callInProgress -> AX(leadDriver & removeMember))
1583;AG(leadDriver -> AF(terminateCall))
1584;AG(driverDisconnected -> AF(indication))
1585;AG((setUpMultiDriverCall | closeDownMultiDriverCall) -> AX(guidance))
1586;forall i: AG(cab(i) & handsetOnHook -> AF(callConnectedToLoudspeaker))
1587;AG(callFailure -> AX(audibleIndicationProvided & visualIndicationProvided) & cab(i))
1588;AG(callFailureInLeadVehicle -> AF(leadDriver & reestablishCall))
1589;AG(callFailureInOtherCab -> AF(otherDriver & callLeadCab & requestReestablishment))
1590;AG(callWithController -> AF(controllerAdded))
1591;EF(leadDriverCallsController) | EF(controllerCallsLeadDriver)
1592;AF(contactOnboardStaff)
1593;AF(intercom | internalTelephone)
1594;AG(determineConnection -> AF(wireConnection | radioConnection))
1595;AG((cabRadio = standardTelephone) -> EF(callValidNumber & preDefinedCallRestrictions))
1596;EF(callInitiatedByPredefinedList) | EF(callInitiatedByDirectDial) | EF(callInitiatedByFunctionalNumber)
1597;AG(incomingCall -> AF(audibleIndication & visualIndication))
1598;AG((pointToPointCall & !autoAnswered) -> AF(driverAcceptsCall))
1599;AG((driverAcceptsCall & liftingHandset) -> AF(callRoutedToHandset))
1600;AG((groupCallReceived | broadcastCallReceived) -> AF(audibleIndication & visualIndication))
1601;AG((VBSCall | VGCSCall) -> AF(groupIdentityDisplayed))
1602;AG((groupCall | broadcastCall) -> AF(handsetInUse & AX(connectedToHandset)) | (!handsetInUse & AX(connectedToLoudspeaker)))
1603;AG(broadcastCall -> AF(visualIndicatorOnMMI))
1604;AG(broadcastCall -> AX(!driverSpeaks))
1605;AG(groupCall & requestToSpeak -> AX(driverSpeaks))
1606;AG(groupCall -> AX(displayPTTreminder))
1607;AG(pushPTT -> (A[!speak W permissionGranted]))
1608;AG(groupCall & requestToTalk -> AF(indication))
1609;AG(driverPTTPressed -> AF(driverSpeakInCall))
1610;AG((callInProgress & AX(outOfArea)) -> AF(indication))
1611;AF(callReceived -> AF(distinctIndication))
1612;AG(recorderConnected & emergencyCallReceived -> AF(detailsTransmitted))
1613;AG(emergencyCallEnds -> AF(autoConfirmation))
1614;AG(autoConfirmation -> EF(trainReceivedCall))
1615;AG((terminateCall & driverAuthorized) -> AF(callTerminated & !((railwayEmergencyCallNotInitiatedByDriver) | (shuntingGroupCall))))
1616;AG(groupCall | broadcastCall -> AF(leaveCall) & !(terminateCall))
1617;AG(cabRadioSystem -> AF(receiveTextMessage))
1618;AG(cabRadioSystem -> AG(shuntingMode -> AF(linkAssuranceTone)))
1619;AF(enterShuntingMode) & AF(leaveShuntingMode)
1620;AG((ongoingCalls -> AX(!enterShuntingMode & !leaveShuntingMode)))
1621;AG(linkAssuranceTone -> AF(viaLoudspeaker))
1622;AG(cabRadioEquippedWithSecurityDevice -> EF(muteAudibleIndication))
1623;AG((linkFailure | linkCancelled) -> EF(securityDeviceAlertsDriver))
1624;AG((networkFailure | !authorizedNetworkCoverage) -> EF(localOpenChannelCommunication))
1625;AG(directModeImplemented -> EF(enterDirectMode) & EF(leaveDirectMode))
1626;AG((directMode & normalNetworkServiceReturns) -> EF(audibleIndication & visualIndication))
1627;AG((communication & !driverInvolved & cabRadioInvolved) -> EF(driverIndicationThatCabRadioIsBusy))
1628;AG((voiceCall & cabRadioUsed & !driverInvolved) -> EF(driverCanListen))
1629;AG((voiceCommunication & driverPicksHandset) -> EF(driverJoinCommunication))
1630;AG(selectAnotherCall -> EF(terminateVoiceCommunication | terminateDataCommunication))
1631;AG(cabRadioRequired -> AF(handheldPortableActivated)) & AG(cabRadioRequired -> AF(!handheldPortableActivated))
1632;AG(cabRadioRequired -> AF(handheldPortableRecharging))
1633;AG(cabRadioRequired -> AF(autoForwardCalls))
1634;AG(cabRadioRequired & handheldPortableDeactivated -> AF(cancelForwardCalls))
1635;AG(cabRadioRequired -> AF(driverOverrideCallForwarding))
1636;AG(powerUpCabRadio -> AF(initiateSelfTesting))
1637;AG(powerUpCabRadio -> AF(initiatePresetVolumeSelection))
1638;AG(powerUpCabRadio -> AF(registerWithOnTrainSystems))
1639;AG(powerUpCabRadio -> AF(recordSelfTestFailuresInTrainRecorder))
1640;AG(powerUpCabRadio -> AF(connectToAuthorizedNetwork & lastRegisteredNetwork))
1641;AG(powerUpCabRadio -> AF(successfulConnection & displayNetworkName & audibleIndication))
